idOrder,Date,idWarehouse,Channel,Category,idBuyer,Product,Quantity,Revenue,RawMaterial,Handling,Logistic,idSales
896,2021-10-22 23:46:10,19,Export,Horeca,1,Salmon Atlantik Whole,41.05,6773250,4648563.09,11425.69,129624.73,9
897,2021-10-23 13:42:02,8,Export,Walk-in-Customer,3,Udang Vaname Head On,2,240000,178000,278.19,1504.47,5
898,2021-10-23 18:04:16,14,Domestic,Tokopedia,76,Salmon,30.68,6841640,6393891.13,15379.5,38103.37,9
899,2021-10-24 22:54:19,8,Domestic,Horeca,60,Salmon Whole Frozen,26.49,4635750,4370850,22466.89,53285.99,12
900,2021-10-25 4:38:16,8,Domestic,Tokopedia,34,Salmon Atlantik Whole,6.47,1132250,1261894.49,13990.55,17511.08,1
901,2021-10-26 22:11:13,18,Domestic,Tokopedia,57,Lobster,1.45,326250,333500,130.15,2008.41,9
902,2021-10-26 23:25:51,4,Domestic,Walk-in-Customer,35,Tuna Loin,15.98,1438200,1200239.77,232.61,10755.35,14
903,2021-10-26 23:46:22,18,Domestic,Tokopedia,78,Dori,600,18900000,17981460.59,42485.8,105260.4,11
904,2021-10-28 16:25:12,7,Export,Horeca,96,Salmon Tasman,15,3705000,3338323,136323.91,107445.37,9
905,2021-10-28 20:56:34,18,Domestic,Walk-in-Customer,33,Salmon Tasman,29.51,6787300,6447059.14,7709.85,196100.8,9
906,2021-10-29 10:21:31,9,Domestic,Shopee,84,Salmon,10.56,2376000,2181296.48,1555.4,13777.36,9
907,2021-10-29 21:11:44,2,Domestic,Walk-in-Customer,59,Belut,5,470000,296922.31,1664.86,22297.35,12
908,2021-10-30 19:40:38,5,Export,Tokopedia,54,Udang Pancet,50,9150000,8630750,2337.91,193240.07,8
909,2021-10-31 23:18:20,4,Export,Shopee,70,Salmon Whole Frozen,5.1,943500,1073691.34,408.13,4147.13,9
910,2021-11-01 21:53:46,3,Domestic,Walk-in-Customer,78,Salmon Atlantik Whole,26.88,4757760,4468187.03,7580.43,204005.53,9
911,2021-11-02 9:47:53,4,Export,Tokopedia,88,Dori BL Size 4,30,1020000,968231.73,1625.14,43736.05,9
912,2021-11-03 1:50:22,16,Export,Tokopedia,63,Gurame Frozen,5,195000,125000,7014.34,13802.99,9
913,2021-11-03 7:15:25,5,Domestic,Walk-in-Customer,97,cumi Tube Size 5-6,30,1650000,1357474.27,6920.52,32435.44,9
914,2021-11-04 11:26:35,18,Domestic,Horeca,99,Dori BL,200,7600000,6581818.18,120298.36,187031.86,9
915,2021-11-05 7:30:17,16,Domestic,Tokopedia,82,Dori NBL,40,1800000,1561762.71,52283.14,26984.18,16
916,2021-11-05 18:42:55,2,Export,Walk-in-Customer,80,Cumi Ring,10,580000,497572.96,2545.06,18677.1,9
917,2021-11-06 2:08:46,13,Export,Tokopedia,15,Cumi Ring,10,670000,488945.25,761.07,19357.85,14
918,2021-11-07 2:03:50,17,Domestic,Tokopedia,59,Salmon,10.06,1820860,1626923.29,174917.87,76176.73,5
919,2021-11-07 6:51:37,12,Domestic,Horeca,28,Dori BL Size 4,10,380000,322743.91,1667.45,12236.72,16
920,2021-11-07 10:00:08,3,Domestic,Walk-in-Customer,91,Salmon,10.6,2363800,2209101.89,5313.65,13164.79,9
921,2021-11-08 5:51:02,13,Domestic,Tokopedia,53,Dori,350,10850000,10106127.22,12576.63,68014.64,16
922,2021-11-08 19:21:10,8,Export,Walk-in-Customer,64,Dori,30,1065000,954473.68,272.12,22491.88,2
923,2021-11-08 20:43:35,7,Export,Horeca,7,Dori NBL Size 4,10,440000,400659.09,1975.15,6673.77,11
924,2021-11-08 22:46:08,13,Export,Tokopedia,65,Cumi Ring,40,2300000,1956738.77,587.67,48574.01,1
925,2021-11-09 0:20:33,17,Domestic,Walk-in-Customer,11,Salmon,20.9,4807000,4355682.02,5571.97,30133.31,1
926,2021-11-09 17:24:21,1,Export,Walk-in-Customer,67,Salmon Whole Frozen,532.4,95832000,98508000,6803.33,504452.95,14
927,2021-11-11 18:33:13,14,Export,Walk-in-Customer,72,Dori,400,13200000,11987640.4,45089.92,1395694.45,9
928,2021-11-13 2:11:26,10,Domestic,Tokopedia,71,Salmon Atlantik Whole,28.1,4636500,5670984.21,16423.69,219960.94,9
929,2021-11-13 2:31:41,12,Export,Walk-in-Customer,55,Salmon,25.9,4403000,4123957.21,154901.52,102590.35,16
930,2021-11-13 5:52:00,15,Domestic,Tokopedia,91,Salmon Portion,27.6,6486000,6269817.58,27203.93,127500.77,4
931,2021-11-14 21:32:46,8,Export,Walk-in-Customer,21,Salmon,103.25,17552500,16440099.68,140876,313674.51,9
932,2021-11-16 0:35:17,14,Export,Shopee,11,Salmon,10.38,2314740,2163252.6,166.12,2309.09,9
933,2021-11-16 8:14:41,16,Export,Tokopedia,99,Tuna Loin,16.62,1495800,1248309.44,5109.51,158157.56,9
934,2021-11-16 17:18:25,3,Export,Shopee,74,Salmon Atlantik Whole,19.33,3479400,3116520.21,119969.93,246150.66,4
935,2021-11-17 5:17:11,14,Export,Shopee,32,Lobster 300up,5.76,1612800,1382400,2183,99754.93,9
936,2021-11-19 16:05:44,19,Domestic,Shopee,13,Salmon,40.64,9062720,8469613.28,20372.32,50473.31,9
937,2021-11-20 13:13:47,8,Export,Walk-in-Customer,71,Salmon Atlantik Whole,22.8,3762000,6597413.7,129714,266143.24,4
938,2021-11-20 14:56:36,5,Export,Shopee,76,Dori BL 3 Glazingan 50%,400,13200000,4877719.15,2134.93,98714.14,9
939,2021-11-20 16:15:10,7,Domestic,Tokopedia,31,Dori BL Size 3,20,700000,515620.74,795.15,20224.62,12
940,2021-11-20 16:35:32,19,Domestic,Horeca,81,Salmon,10.2,2295000,2106934.1,1502.38,13307.68,1
941,2021-11-22 4:13:24,7,Export,Walk-in-Customer,26,Lobster 300up,11.74,2788250,2304898.88,3481.49,63775.44,15
942,2021-11-22 8:25:18,19,Domestic,Horeca,25,Cumi Tube,60,3600000,3330000,415.84,19049.09,5
943,2021-11-23 2:48:07,10,Export,Shopee,82,Salmon Atlantik Whole,35.56,6400800,6060528.92,148575.41,790343.92,12
944,2021-11-23 18:21:04,12,Export,Walk-in-Customer,94,Tuna Loin Co,20.18,1816200,1614400,8802.11,20876.45,12
945,2021-11-25 1:57:28,2,Export,Tokopedia,98,Dori,150,5250000,4772368.42,2094.3,32319.32,9
946,2021-11-25 15:21:06,5,Export,Horeca,8,Dori,40,1420000,1272000,164.02,7513.81,7
947,2021-11-26 0:24:13,18,Export,Horeca,4,Salmon Atlantik Whole,14.13,2543400,3348790.28,3442.61,157314.41,11
948,2021-11-26 1:52:24,9,Export,Walk-in-Customer,93,Dori BL,300,11400000,9872727.27,401062.31,265621.15,9
949,2021-11-26 16:23:35,18,Export,Walk-in-Customer,7,Dori NBL,50,2000000,1899662.16,6831.81,211468.86,9
950,2021-11-26 17:56:57,4,Export,Shopee,94,Dori,150,5250000,4495365.15,115.8,35523.45,8
951,2021-11-27 4:36:12,7,Domestic,Shopee,1,Salmon,52.3,8629500,8327527.49,303593.61,201068.22,9
952,2021-11-27 10:39:08,11,Domestic,Tokopedia,82,Dori NBL Size 4,150,5775000,5850000,9741.76,110520.47,9
953,2021-11-28 1:52:06,6,Domestic,Horeca,66,Dori BL Size 4,30,1020000,890154.6,1158.64,29470.16,9
954,2021-11-28 17:52:26,5,Export,Shopee,47,Salmon Whole Frozen,51.67,8525550,7888400.41,1378.89,63757,9
955,2021-11-29 7:21:15,11,Domestic,Horeca,67,Dori NBL 4 Glazing 30%,100,4100000,3799324.32,3430.96,123297.19,12
956,2021-11-30 3:17:50,11,Export,Tokopedia,51,Salmon,71.2,17444000,15489800.04,352530.04,296845.4,9
957,2021-11-30 8:05:46,13,Domestic,Walk-in-Customer,6,Salmon Whole Frozen,24.09,4215750,3606846.7,302.55,4205.47,5
958,2021-12-02 20:24:58,13,Domestic,Tokopedia,34,Dori BL Size 3,2,84000,56720,280.54,497.19,9
959,2021-12-03 17:44:59,1,Domestic,Walk-in-Customer,56,Salmon,15.16,3411000,3109456.59,2854.39,102577.25,9
960,2021-12-04 8:03:32,6,Export,Shopee,32,Salmon,11.29,2517670,2352901.92,2918.32,15782.34,9
961,2021-12-05 5:42:03,10,Domestic,Tokopedia,3,Salmon Whole Frozen,21.86,3825500,3272962.6,2243.61,20833.04,2
962,2021-12-05 16:49:32,8,Domestic,Tokopedia,46,Salmon,10.78,2403940,2246614.94,2786.49,15069.41,1
963,2021-12-06 5:13:13,19,Domestic,Horeca,69,Dori BL 3 Glazingan 50%,300,9900000,3658289.36,6480.85,57405.69,11
964,2021-12-06 9:19:53,13,Domestic,Walk-in-Customer,32,Kakap Putih Fillet,20.13,1217865,1123925,714.26,6632.29,9
965,2021-12-06 21:11:35,6,Export,Horeca,6,Udang PND,20,1960000,1893554.51,24085.3,114087.92,9
966,2021-12-06 23:26:15,11,Domestic,Walk-in-Customer,49,Salmon,51.01,11732300,10630781.82,26373.34,65341.09,9
967,2021-12-07 6:03:13,10,Export,Horeca,8,Salmon,20.29,4565250,4161667.16,3820.29,137288.41,12
968,2021-12-07 9:54:57,16,Export,Walk-in-Customer,36,Dori,15,510000,433119.74,333.86,2957.26,14
969,2021-12-08 22:35:40,18,Domestic,Shopee,67,Salmon Tasman,40,9800000,8960196.52,10612,186789.08,11
970,2021-12-10 23:03:25,8,Domestic,Walk-in-Customer,82,Salmon Kirimi,9.52,2237200,1834471.07,5039.91,196567.1,9
971,2021-12-11 18:52:25,19,Domestic,Tokopedia,60,Dori,10,340000,288746.49,7.5,2300.57,1
972,2021-12-12 18:09:46,13,Export,Tokopedia,90,Salmon Atlantik Whole,100.47,17079900,16377372.32,28811.82,326870.76,14
973,2021-12-12 19:41:26,18,Export,Horeca,57,Salmon Atlantik Whole,58.24,10192000,6595184.27,12726.03,233120.87,12
974,2021-12-13 9:48:12,16,Export,Walk-in-Customer,32,Cumi Tube,30,1830000,1530000,129.92,9632.99,9
975,2021-12-13 23:48:13,1,Export,Shopee,46,Salmon Whole Frozen,53.68,9394000,9051380.83,45527.46,107980.06,9
976,2021-12-14 4:37:24,13,Export,Walk-in-Customer,85,Cumi Tube,20,1200000,1110000,540.04,3732.33,16
977,2021-12-14 12:24:11,6,Export,Walk-in-Customer,69,Tuna Loin,21.08,1855040,1583295.01,2150.24,11628.56,2
978,2021-12-14 21:55:33,18,Export,Horeca,29,Salmon Whole Headless,25.04,4432080,4197816.62,9984.49,389415.83,9
979,2021-12-16 0:21:31,9,Domestic,Tokopedia,45,Dori,30,1170000,1106250,5634.68,9902.6,10
980,2021-12-19 20:08:47,8,Export,Walk-in-Customer,83,Salmon Tasman,1,50000,185368.53,137.85,1367.24,10
981,2021-12-20 15:56:52,11,Domestic,Walk-in-Customer,56,Salmon Tasman,25.54,5874200,5543902.21,3695.02,392682.32,1
982,2021-12-21 0:33:19,3,Domestic,Shopee,30,Salmon,21.26,4740980,4430708.13,10657.37,26404.1,4
983,2021-12-21 8:33:31,3,Export,Shopee,13,Salmon Tasman,19.17,4543290,4161182.67,2857.84,303712.79,9
984,2021-12-21 17:39:50,9,Domestic,Tokopedia,17,Dori NBL 4 Glazing 30%,43.88,7679000,7225102,11632.31,263436.19,3
985,2021-12-22 6:12:44,19,Domestic,Walk-in-Customer,98,Dori BL Size 3,20,900000,515620.74,4195.07,31709.06,5
986,2021-12-23 0:58:06,5,Export,Horeca,74,Salmon Atlantik Whole,33.9,5932500,5527601.31,24882.41,116620.15,1
987,2021-12-23 12:31:13,9,Export,Tokopedia,84,Dori,10,380000,288746.49,854.21,2116.35,8
988,2021-12-23 14:53:59,12,Export,Shopee,12,Salmon Atlantik Whole,32.58,5375700,5359243.29,12110.26,472325.12,9
989,2021-12-23 21:17:52,15,Export,Tokopedia,75,Salmon Atlantik Whole,21.71,3799250,4608792.42,5142.46,234991.26,7
990,2021-12-24 20:53:40,16,Export,Walk-in-Customer,2,Salmon,11.18,2515500,2309365.02,1646.73,14586.26,9
991,2021-12-26 3:30:55,10,Export,Horeca,75,Salmon,30,6750000,6455521.35,144648.12,177925.81,13
992,2021-12-26 17:34:20,15,Domestic,Horeca,16,Tuna Loin,15.48,1362240,1230002.27,1700.93,31158.42,9
993,2021-12-26 21:18:11,3,Domestic,Horeca,55,Salmon,39.9,9775500,9314000,179465.76,287234.95,1
994,2021-12-28 4:54:19,16,Domestic,Horeca,92,Salmon,10.48,2494240,2184093.19,2891.16,15635.47,13
995,2021-12-28 16:28:01,18,Export,Shopee,52,Dori NBL,30,1260000,1139797.3,545.04,5538.3,3
996,2021-12-28 22:05:08,9,Domestic,Shopee,18,Cumi Ring,10,670000,483867.8,178.78,31162.34,9
997,2021-12-29 5:14:07,10,Domestic,Walk-in-Customer,2,Salmon Atlantik Whole,25.16,4453320,4102491.12,5058.63,128666.72,9
998,2021-12-29 5:32:35,18,Domestic,Horeca,49,Lobster Reject,70.14,5260500,13523708.76,11850.74,462203.3,12
999,2021-12-30 9:03:41,12,Export,Walk-in-Customer,3,Salmon,10.92,2598960,2239793.27,12516.51,21996.98,12
1000,2021-12-30 13:29:56,9,Export,Horeca,66,Salmon Tasman,10,2450000,2240049.13,2653,46697.27,9
